p,t,maximizing_S_count,affine_orbit_count,normalized_models_enumerated,additive_energy_p25,additive_energy_p50,additive_energy_p75,additive_energy_p99,energy_distribution_complete,proven,search_method
251,111,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,112,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,113,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,114,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,115,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,116,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,117,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,118,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,119,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,120,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,121,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,122,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,123,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,124,1,,67,1302125,1302125,1302125,1302125,false,false,constructive_bruteforce
251,125,67,,67,980009,980409,980761,1302125,false,false,constructive_bruteforce
257,1,67,,67,1052236,1052612,1053332,1398144,false,false,constructive_bruteforce
257,2,1,,67,1052956,1052956,1052956,1052956,false,false,constructive_bruteforce
257,3,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,4,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,5,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,6,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,7,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,8,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,9,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,10,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,11,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,12,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,13,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,14,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,15,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,16,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,17,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,18,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,19,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,20,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,21,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,22,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,23,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,24,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,25,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,26,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,27,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,28,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,29,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,30,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,31,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,32,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,33,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,34,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,35,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,36,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,37,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,38,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,39,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,40,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,41,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,42,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,43,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,44,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,45,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,46,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,47,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,48,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,49,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,50,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,51,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,52,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,53,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,54,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,55,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,56,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,57,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,58,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,59,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,60,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,61,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,62,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,63,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,64,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,65,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,66,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,67,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,68,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,69,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,70,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,71,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,72,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,73,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,74,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,75,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,76,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,77,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,78,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,79,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,80,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,81,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,82,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,83,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,84,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,85,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,86,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,87,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,88,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,89,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,90,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,91,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,92,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,93,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,94,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,95,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,96,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,97,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,98,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,99,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,100,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,101,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,102,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,103,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,104,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,105,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,106,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,107,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,108,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,109,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,110,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,111,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,112,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,113,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,114,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,115,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,116,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,117,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,118,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,119,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,120,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,121,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,122,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,123,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,124,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,125,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,126,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,127,1,,67,1398144,1398144,1398144,1398144,false,false,constructive_bruteforce
257,128,67,,67,1052236,1052612,1053332,1398144,false,false,constructive_bruteforce
263,1,67,,67,1127707,1128155,1128867,1498771,false,false,constructive_bruteforce
263,2,1,,67,1128611,1128611,1128611,1128611,false,false,constructive_bruteforce
263,3,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,4,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,5,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,6,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,7,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,8,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,9,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,10,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,11,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,12,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,13,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,14,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,15,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
263,16,1,,67,1498771,1498771,1498771,1498771,false,false,constructive_bruteforce
